基于截止期错失率可预测的高利用率容错调度	现代导航与通信等实时系统经常面临着复杂的实时数字信号处理及信息交互需求,处理器处于高利用率状态.对于此类高利用率实时系统,传统的时间冗余容错通常会引发多个任务连续错失截止期的灾难性后果.针对高利用率情况,提出一种截止期错失率可预测的容错调度方法,截止期错失次数不大于出现错误的次数,消除了多个任务截止期连续错失的多米诺效应.进一步地在该方法中融合时间冗余方法的优点,提出了求解检测点上界位置的离线快速算法,有效地降低了截止期错失率.仿真实验表明,与目前已知的同类方法相比,该方法具有更低的截止期错失率.
水下无线传感器网络的研究进展	随着世界各国对海洋权益的日益重视、发展海洋经济热潮的兴起和陆地无线传感器网络研究的迅速发展,水下无线传感器网络的研究已经成为新的研究热点.首先对水下传感器网络通信技术、传感器网络节点、网络体系结构和水下声学传播特征作了介绍;进而重点对物理层、数据链路层、网络层、传输层、跨层设计、网络信息处理技术、水下定位和仿真平台8个方面的研究进展作了系统的综述;最后介绍了国内外主要研究机构的情况,并讨论了水下无线传感器网络研究存在的一些问题和需要进一步研究的方向.
网络编码下的编码开销-链路开销联合优化	网络编码是一种新的网络传输技术,能够充分利用网络的理论组播速率上限.讨论了在网络编码下综合考虑编码开销和网络链路开销的网络总开销优化问题,将由网络编码引起的编码开销同样纳入优化问题的考虑范围.给出了2种各有优劣的网络信息流模型描述这一问题,并在不同模型下定义了2种开销的一般形式.由于这一优化问题属于NP难问题,目前一般采用启发式算法获得近似的优化解.随后的实验中,在不同规模的拓扑下对比了基于2种不同信息流模型的启发式算法的性能.由于考虑了编码开销使得联合优化问题远比链路开销优化问题复杂,模拟实验显示,只有当编码开销与链路开销价值系数之比达到1000以上时,才能获得比单纯链路优化更小的总开销.在提出基于遗传算法的方案之前,还简单地讨论了联合优化问题的复杂度.
基于TCP NewReno的稳态吞吐量分析模型	最近的研究表明,在当前网络未启用SACK选项的TCP流中,有超过一半的数据流采用TCP New Reno的快速恢复算法.而Padhye提出的基于TCP Reno的TCP吞吐量分析模型,不能准确反映TCP New Reno数据流的吞吐量.Padhye模型在建立过程中采用猝发性丢包模型,同时忽略了快速恢复阶段和超时后的慢启动阶段,影响了预测的准确性.基于此,提出了一种基于TCP New Reno的吞吐量分析模型.在分析过程中,采用了更符合真实网络丢包特征的丢包模型,并且充分考虑了快速恢复阶段和超时后的慢启动阶段对吞吐量的影响.仿真实验表明,该模型可以准确地预测TCP New Reno数据流的吞吐量.
自组网中基于自适应波束天线的拓扑控制算法	定向天线自组网拓扑的构建问题比全向天线网络复杂.基于自适应波束定向天线模型提出一种分布式拓扑控制算法,通过调整节点发射功率,改变天线波束的朝向、宽度和增益来构建拓扑.网络中每个节点收集其邻居节点信息,采用功率控制调度策略选择最优相邻节点,并选取覆盖所有最优相邻节点的最小发射功率为此节点的发射功率.算法在保证网络连通性与无向性的同时,降低了节点的发射功率,减小了节点的平均度数,从而降低节点能耗,减少了节点间干扰,提高了网络吞吐量.仿真结果表明,算法显著提高了网络性能.
多维时序数据中的相似子序列搜索研究	由于动态时间弯曲距离较之欧氏距离有更好鲁棒性,因此被广泛用作时序数据相似子序列搜索研究领域中的相似性度量.在单一维度上的相似子序列搜索可能不能获得足够的匹配结果作为继续深入分析的依据,因此通过引入在多维数据分析中常用的数据立方体模型将相似子序列搜索问题扩展到了多维场景之下,从而在多个维度上得到搜索结果以获取更多有价值的知识.在此基础上利用数据立方体相邻层次单元间的相关性对基本的搜索算法进行了改进,在保证准确性的基础上提高了搜索效率.在真实网络安全数据集上的实验验证了所提方法的有效性.
基于MBR的拓扑、方位、尺寸结合的定性空间推理	解决实际问题需将多方面空间关系结合进行推理,多方面空间关系结合推理已成为定性空间推理的研究热点;已有工作主要集中在两方面空间关系结合,缺少两方面以上空间关系结合工作.为解决上述问题,通过最小外包矩形近似表示区域对象,利用其在坐标轴上投影间的关系表示相应空间关系;提出扩展矩形关系模型,实现拓扑、方位和尺寸关系的统一表示和推理;给出RCC8、主方位及尺寸关系转换成扩展矩形关系的转换算法;讨论其上关系取反和复合,指出其复合是基于相容性而非存在性;证明(强预)凸扩展矩形关系约束网是可处理的.
基于多粒度的旅行商问题描述及其蚁群优化算法	针对蚁群算法在求解大规模旅行商问题(Traveling Salesman Problems,TSP)中时间性能方面的不足,提出了一种快速的求解算法.首先,从TSP问题描述入手,给出了一种新的多粒度的问题描述模型;然后,基于该模型,设计了包括基于密度聚类的粒度划分、粗粒度的蚁群寻优、粒度间的连接、细粒度的蚁群寻优、粒度间可行解的合成以及循环分段优化6个阶段在内的求解算法.算法的复杂度分析及在中、大规模TSP问题上的实验表明:本算法的时间性能不仅比经典的蚁群算法有显著的提高,而且与近年来的一些同类算法相比也具有一定的优势,显示了快速求解大规模TSP问题的能力.
从WSBPEL程序中学习Web服务的不确定动作模型	智能规划是一种比较有前途的Web服务组合(WSC)方法.用规划进行WSC需要Web服务(WS)的动作模型,而让工程师来写它却很困难.考虑到现存WSC解决方案多用Web服务业务流程语言(WSBPEL)手工编写,可从现存方案中提取动作模型.由于WS本身有不确定性,且现存方案中蕴含对WS的语义要求,所以学习的应是体现流程语义且包含条件效果的不确定动作模型.为此,先将WSBPEL程序转成保留流程语义的标签转换系统(LTS);然后将动作模型学习技术扩展到包括条件效果的不确定规划(NDP),并从LTS中学习动作模型.实现了ARMS-WS系统,它可从WSBPEL程序中学习WS的不确定动作模型.
面向分布式应用管理的混合故障诊断模型	由于分布式应用的动态性、复杂性,传统的人工管理已经不能做到很好的故障管理,应用自主计算的思想实现管理成为一种解决问题的方法.研究基于故障诊断技术实现系统自感知.首先,根据对分布式应用故障管理的分析,提出一种混合故障诊断模型,将故障诊断的过程分为应用服务故障诊断和网络服务故障诊断2个阶段;其次,由于对网络故障症状的观察存在不确定和不准确的特点,将故障诊断模型映射到贝叶斯网络上进行不确定性推理;最后,重点研究了在多层FPM模型中进行推理的算法,给出一种基于变量消元算法的改进算法,实验证明改进算法可加速推理过程.
挖掘数据流界标窗口Top-K频繁项集	数据流频繁项集挖掘是目前数据挖掘与知识发现领域的热点研究课题,在许多领域有重要应用.然而支持度阈值的设定需要一定的领域知识,设置不当会给后续的分析处理带来很多困难和不必要的负担,因此挖掘数据流top-K频繁项集有重要意义.提出一个挖掘数据流界标窗口top-K频繁项集的动态增量近似算法TOPSIL-Miner,为此设计了存储流数据摘要信息的概要结构TOPSIL-Tree以及动态记录挖掘相关信息的树层最大支持度表MaxSL、项目序表OIL,TOPSET和最小支持度表MinSL等,并分析了与这些概要结构相关的挖掘特性.在此基础上研究算法的3种优化措施:1)剪枝当前数据流的平凡项集;2)挖掘过程中启发式自适应提升挖掘阈值;3)动态提升剪枝阈值.对算法的误差上界进行了分析研究.最后通过实验验证了算法的可行性、精确性和时空高效性.
